"Code de la région du lieu des travaux - Code de la zone";"Code de la région du lieu des travaux - Libellé de la zone";"Code du département du lieu des travaux - Code de la zone";"Code du département du lieu des travaux - Libellé de la zone";"Code de la commune du lieu des travaux";"Type de DAU -- demande d’autorisation d’urbanisme (PC ou DP généralement, rarement PA)";"Numéro d’enregistrement de la DAU";"Etat d’avancement du projet";"Date réelle d’autorisation (PC) ou de non-opposition (DP) initiale";"Date réelle d’ouverture de chantier";"Date réelle d’achèvement des travaux";"Année de dépôt de la DAU";"Date (mois) de prise en compte (DPC) du premier évènement reçu dans Sitadel (dépôt de la demande ou autorisation)";"Date (mois) de prise en compte (DPC) de l’autorisation initiale";"Date (mois) de prise en compte (DPC) de l’ouverture du chantier";"Date (mois) (DPC) de dernière mise à jour des données";"Catégorie du demandeur (maître d’ouvrage) selon Sitadel";"Code d’activité principale de l’établissement d’un demandeur avéré en tant que personne morale";"Catégorie juridique d’un demandeur avéré en tant que personne morale";"Dénomination d’un demandeur avéré en tant que personne morale";"Numéro SIREN d’un demandeur avéré en tant que personne morale";"Numéro SIRET d’un demandeur avéré en tant que personne morale";"Code postal du demandeur";"Localité du demandeur";"Indicateur de recours à un architecte";"Numéro de voie du terrain";"Type de voie du terrain";"Libellé de la voie du terrain";"Lieu-dit du terrain";"Localité du terrain";"Code postal du terrain";"Section cadastrale 1";"Numéro parcelle cadastrale 1";"Section cadastrale 2";"Numéro parcelle cadastrale 2";"Section cadastrale 3";"Numéro parcelle cadastrale 3";"Superficie du terrain";"Code zone opératoire";"Nature du projet déclarée par le demandeur";"Nature de projet détaillée";"Destination principale";"Type principal des logements créés";"Type principal de transformation";"Type principal des locaux d’origine transformés";"Indicateur d’extension";"Indicateur de surélévation";"Indicateur de création de niveau(x) supplémentaire(s)";"Nombre de niveaux du bâtiment le plus élevé";"Utilisation visée des locaux à construire";"Type d’habitation principale ou secondaire";"Type d’annexe";"Présence d’une piscine dans le projet";"Présence d’un garage dans le projet";"Présence d’une véranda dans le projet";"Présence d’un abri de jardin dans le projet";"Présence d’une autre annexe dans le projet";"Type de résidence";"Présence d’une résidence pour personnes âgées";"Présence d’une résidence étudiante";"Présence d’une résidence de tourisme";"Présence d’une résidence hôtelière à vocation sociale";"Présence d’une résidence sociale";"Présence d’une résidence pour personnes handicapées";"Présence d’un autre type de résidence";"Nombre total de logements créés";"Nombre de logements individuels créés";"Nombre de logements collectifs créés";"Nombre de logements individuels purs créés";"Nombre de logements individuels groupés créés (hors résidence)";"Nombre de logements en résidence créés";"Nombre de logements collectifs créés hors résidence";"Nombre de logements démolis";"Nombre de logements de 1 pièce créés";"Nombre de logements de 2 pièces créés";"Nombre de logements de 3 pièces créés";"Nombre de logements de 4 pièces créés";"Nombre de logements de 5 pièces créés";"Nombre de logements de 6 pièces et plus créés";"Nb de logements locatifs sociaux";"Nb de logements aidé (hors ptz)";"Nb de logements ptz";"Surface de plancher de la destination'Habitation'existante avant travaux";"Surface de plancher de la destination'Habitation'nouvelle construite";"Surface de plancher de la destination'Habitation'issue d’une transformation";"Surface de plancher de la destination'Habitation'supprimée (démolie)";"Surface de plancher de la destination'Habitation'transformée";"Surface de plancher de locaux non résidentiels (i.e. autres que d’habitation) existante avant travaux";"Surface de plancher de locaux non résidentiels (i.e. autres que d’habitation) nouvelle construite";"Surface de plancher de locaux non résidentiels (i.e. autres que d’habitation) issue d’une transformation";"Surface de plancher de locaux non résidentiels (i.e. autres que d’habitation) démolie";"Surface de plancher de locaux non résidentiels (i.e. autres que d’habitation) transformée";"Surface d’hébergement hôtelier transformée";"Surface de bureaux transformée";"Surface de commerce transformée";"Surface d’artisanat transformée";"Surface industrielle transformée";"Surface agricole transformée";"Surface d’entrepôt transformée";"Surface de service public ou d’intérêt collectif transformée"
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0076";6;"2015-05-12";"2016-02-24";"2017-12-19";2015;"2015-02";"2015-05";"2016-03";"2017-12";30;"41.10A";5710;"D4 PROMOTION";"439101171";"43910117100023";"31500";"TOULOUSE";"false";"53";;"RUE OFFENBACH";;"TOULOUSE";"31";"AE";"530";;;;;4784;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";23;0;23;0;0;0;23;1;0;0;0;0;0;0;0;0;0;142;1235;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0078";6;"2015-05-19";"2015-11-19";"2017-01-09";2015;"2015-02";"2015-05";"2018-02";"2018-02";32;"68.20B";6540;"31 RO 40B";"804934958";"80493495800013";"47220";"ASTAFFORT";"true";"40 B";;"RUE ROQUELAINE";;"TOULOUSE";"31";"AC";"522";;;;;419;4;2;5;1;1;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0083";6;"2015-03-19";"2015-06-01";"2016-01-10";2015;"2015-02";"2015-03";"2016-04";"2016-04";32;;;;;;"31590";"BONREPOS RIQUET";"true";;;"BD DES MINIMES";;"TOULOUSE";"31";"AD";"500";;;;;19450;4;2;2;1;3;1;3;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";9;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;345;0;0;345;0;0;0;345;0;345;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0084";2;"2015-03-30";;;2015;"2015-02";"2016-09";;"2016-09";10;;;;;;"31100";"TOULOUSE";"false";"22";;"CHE DU CARRELOT";;"TOULOUSE";"31";"AY";"342";;;;;439;4;1;1;1;1;;;"false";"false";"false";0;5;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0085";6;"2015-04-16";"2015-07-20";"2016-09-05";2015;"2015-02";"2015-04";"2015-07";"2016-09";10;;;;;;"31500";"TOULOUSE";"false";;;"IMP DE MANDILLE";"ZAC LE HAMEAU GARONNE";"TOULOUSE";"31";"BN";"167";;;;;8935;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0092";6;"2015-03-20";"2016-04-30";"2017-03-10";2015;"2015-02";"2016-04";"2016-04";"2017-03";10;;;;;;"31300";"TOULOUSE";"false";"7";;"RUE DIEU";;"TOULOUSE";"31";"AB";"323";;;;;248;4;1;1;1;1;;;"false";"true";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0095";6;"2015-03-25";"2017-03-25";"2021-06-01";2015;"2015-02";"2015-03";"2021-06";"2021-06";10;;;;;;"31200";"TOULOUSE";"false";"3";;"CHE DE SALIERES";;"TOULOUSE";"31";"AE";"467";;;;;1485;4;1;1;1;1;;;"false";"false";"false";0;5;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0096";5;"2015-04-01";"2018-01-15";;2015;"2015-02";"2015-04";"2018-02";"2018-02";10;;;;;;"31500";"TOULOUSE";"false";"3";;"CHE DE SALIERES";;"TOULOUSE";"31";"AE";"467";;;;;1485;4;1;1;1;1;;;"false";"false";"false";0;5;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0099";6;"2015-04-07";"2015-07-07";"2017-04-21";2015;"2015-02";"2015-04";"2018-02";"2018-02";10;;;;;;"31500";"TOULOUSE";"true";;;"IMP JACQUES PROVOST";;"TOULOUSE";"31";"AK";"112";"AK";"180";;;700;4;1;1;1;1;;;"false";"false";"false";0;5;1;1;"true";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0107";6;"2015-03-30";"2015-05-05";"2017-05-26";2015;"2015-02";"2015-03";"2015-05";"2018-02";10;;;;;;"31400";"TOULOUSE";"false";"51 TE";;"CHE DES CARMES";;"TOULOUSE";"31";"AT";"152";;;;;378;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0114";4;"2015-02-26";"2015-03-19";;2015;"2015-02";"2015-02";"2015-09";"2016-09";10;;;;;;"31170";"TOURNEFEUILLE";"false";"51";"ROUTE";"DE SAINT SIMON";;"TOULOUSE";"31000";"AY";"121";"AY";"375";;;3429;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0122";5;"2015-06-03";"2016-04-25";;2015;"2015-02";"2015-06";"2016-04";"2016-04";32;"68.20B";6540;"SCI BC2";"809605231";"80960523100012";"31000";"TOULOUSE";"false";"12";;"RUE DES VASES";;"TOULOUSE";"31";"AC";"60";;;;;847;4;2;5;1;3;;;"true";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";5;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;381;0;0;0;0;686;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0123";5;"2015-04-29";"2015-06-22";;2015;"2015-02";"2015-04";"2015-11";"2015-11";10;;;;;;"13090";"AIX EN PROVENCE";"true";"49";;"CHE DU VALLON";;"TOULOUSE";"31";"BC";"86";;;;;7932;4;2;5;1;1;;;"true";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0124";4;"2015-04-14";;;2015;"2015-02";"2015-04";;"2017-08";10;;;;;;"31000";"TOULOUSE";"true";"7";"RUE";"CINQ CLOUS";"6 RUE KLEBER";"TOULOUSE";"31000";"AD";"145";;;;;1048;4;1;1;1;1;;;"false";"false";"false";0;5;1;1;"true";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0131";6;"2015-06-16";"2018-04-16";"2019-12-17";2015;"2015-02";"2015-06";"2018-04";"2019-12";12;;;;;;"34965";"MONTPELLIER";"false";"31";;"CHE DE SAINT AMAND";;"TOULOUSE";"31";"BB";"205";;;;;1596;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";30;0;30;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;1755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0161";6;"2015-08-19";"2016-03-19";"2017-07-18";2015;"2015-03";"2015-08";"2017-08";"2017-08";30;"41.10A";5499;"PROM'EUROPE";"349035576";"34903557600041";"31500";"TOULOUSE";"false";"34 ET";;"RUE DU CAPITAINE ESCUDIE";;"TOULOUSE";"31";"AB";"246";"AB";"247";;;377;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";6;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"PC";"03155515C0163";4;"2015-05-22";;;2015;"2015-03";"2015-05";;"2020-12";10;;;;;;"31400";"TOULOUSE";"false";"3";"RUE";"RUE SOUFFLOT";;"TOULOUSE";"31400";"AD";"31";;;;;213;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
